sub	o	u	5
del	j	o	4
sub	l	i	3
sub	y	e	2
sub	e	y	2
del	y	o	2
del	n	h	2
del	j	e	1
ins	a	c	1
ins	n	s	1
sub	k	g	1
ins	a	e	1
ins	y	o	1
sub	u	o	1
sub	o	e	1
del	h	o	1
del	g	h	1
